animal_number;responder;location;visit_time;duration;weight (g);feed_intake;;;
113757;984000010113757;1;26/03/2026 00.35;1323;45000;248;;;
113757;984000010113757;1;26/03/2026 16.18;1623;44000;617;;;
113757;984000010113757;1;26/03/2026 23.02;818;45000;407;;;
113757;984000010113757;1;27/03/2026 17.36;1690;45500;717;;;
113757;984000010113757;1;28/03/2026 01.01;588;46000;290;;;
113757;984000010113757;1;28/03/2026 14.24;1300;46000;543;;;
113757;984000010113757;1;28/03/2026 18.49;872;46500;377;;;
113757;984000010113757;1;29/03/2026 01.02;500;48000;214;;;
113757;984000010113757;1;29/03/2026 10.15;564;47000;229;;;
113757;984000010113757;1;29/03/2026 19.46;2387;47500;773;;;
113757;984000010113757;1;30/03/2026 13.39;588;47500;171;;;
113757;984000010113757;1;30/03/2026 20.20;2551;47000;886;;;
113757;984000010113757;1;31/03/2026 03.59;781;50000;339;;;
113757;984000010113757;1;31/03/2026 11.20;1177;50000;450;;;
113757;984000010113757;1;31/03/2026 19.11;1492;50000;765;;;
113757;984000010113757;1;01/04/2026 03.39;1368;51500;640;;;
113757;984000010113757;1;01/04/2026 06.04;10;;1;;;
113757;984000010113757;1;01/04/2026 16.04;1801;52000;903;;;
113757;984000010113757;1;02/04/2026 04.05;1640;53000;1003;;;
113757;984000010113757;1;02/04/2026 13.30;820;54500;437;;;
113757;984000010113757;1;02/04/2026 19.27;940;54500;449;;;
113757;984000010113757;1;03/04/2026 00.35;641;54000;313;;;
113757;984000010113757;1;03/04/2026 07.32;1035;54500;517;;;
113757;984000010113757;1;03/04/2026 16.17;1632;54500;889;;;
113757;984000010113757;1;04/04/2026 03.52;1563;55500;673;;;
113757;984000010113757;1;04/04/2026 10.25;1566;55500;688;;;
113757;984000010113757;1;04/04/2026 17.43;1501;57000;790;;;
113757;984000010113757;1;05/04/2026 01.39;565;57000;200;;;
113757;984000010113757;1;05/04/2026 08.45;1496;57000;671;;;
113757;984000010113757;1;05/04/2026 17.00;1858;57500;1045;;;
113757;984000010113757;1;06/04/2026 08.55;1555;56500;726;;;
113757;984000010113757;1;06/04/2026 16.24;2172;58000;925;;;
113757;984000010113757;1;06/04/2026 22.40;1060;59500;514;;;
113757;984000010113757;1;07/04/2026 08.43;790;58500;356;;;
113757;984000010113757;1;07/04/2026 14.29;1518;59000;805;;;
113757;984000010113757;1;07/04/2026 20.34;2083;60000;1080;;;
113757;984000010113757;1;08/04/2026 12.48;1058;61000;476;;;
113757;984000010113757;1;08/04/2026 15.44;722;61500;375;;;
113757;984000010113757;1;08/04/2026 19.59;1553;61500;793;;;
113757;984000010113757;1;09/04/2026 01.24;947;62500;426;;;
113757;984000010113757;1;09/04/2026 14.53;1204;61000;504;;;
113757;984000010113757;1;09/04/2026 18.57;2512;62000;1201;;;
113757;984000010113757;1;09/04/2026 22.57;79;64000;35;;;
113757;984000010113757;1;09/04/2026 22.58;91;63500;49;;;
113757;984000010113757;1;09/04/2026 23.00;130;64000;73;;;
113757;984000010113757;1;09/04/2026 23.02;25;;13;;;
113757;984000010113757;1;09/04/2026 23.02;22;;9;;;
113757;984000010113757;1;09/04/2026 23.03;71;64000;39;;;
113757;984000010113757;1;09/04/2026 23.04;95;64500;47;;;
113757;984000010113757;1;10/04/2026 02.40;719;64500;383;;;
113757;984000010113757;1;10/04/2026 08.26;769;64500;375;;;
113757;984000010113757;1;10/04/2026 18.26;1591;64000;718;;;
113757;984000010113757;1;10/04/2026 20.34;669;65500;374;;;
113757;984000010113757;1;10/04/2026 23.32;779;66000;402;;;
113757;984000010113757;1;11/04/2026 01.26;373;66000;140;;;
113757;984000010113757;1;11/04/2026 03.46;966;67000;462;;;
113757;984000010113757;1;11/04/2026 15.33;1425;66500;703;;;
113757;984000010113757;1;11/04/2026 23.00;2076;67000;1181;;;
113757;984000010113757;1;12/04/2026 04.18;524;69000;214;;;
113757;984000010113757;1;12/04/2026 12.20;1669;67500;930;;;
113757;984000010113757;1;12/04/2026 19.28;1766;68500;811;;;
113757;984000010113757;1;13/04/2026 03.06;767;68000;313;;;
113757;984000010113757;1;13/04/2026 08.15;1356;68000;481;;;
113757;984000010113757;1;13/04/2026 13.48;1118;68000;547;;;
113757;984000010113757;1;13/04/2026 19.06;630;68000;219;;;
113757;984000010113757;1;13/04/2026 20.25;918;68500;481;;;
113757;984000010113757;1;14/04/2026 00.52;1674;70000;1072;;;
113757;984000010113757;1;14/04/2026 10.47;1443;70500;857;;;
113757;984000010113757;1;14/04/2026 17.13;868;71000;446;;;
113757;984000010113757;1;14/04/2026 19.05;842;72500;389;;;
113757;984000010113757;1;14/04/2026 21.25;313;72500;126;;;
113757;984000010113757;1;14/04/2026 23.37;704;72000;373;;;
113757;984000010113757;1;15/04/2026 04.04;722;72500;357;;;
113757;984000010113757;1;15/04/2026 10.43;1433;73000;790;;;
113757;984000010113757;1;15/04/2026 16.45;1250;74500;698;;;
113757;984000010113757;1;15/04/2026 22.38;826;75000;455;;;
113757;984000010113757;1;16/04/2026 06.44;1414;74500;702;;;
113757;984000010113757;1;16/04/2026 12.12;52;;2;;;
113757;984000010113757;1;16/04/2026 13.54;1230;74500;499;;;
113757;984000010113757;1;16/04/2026 20.34;1937;74000;1247;;;
113757;984000010113757;1;17/04/2026 08.55;854;75000;423;;;
111611;984000010111611;1;16/03/2026 16.30;101;32500;1;;;
111611;984000010111611;1;16/03/2026 16.35;20;;1;;;
111611;984000010111611;1;17/03/2026 11.54;6;;1;;;
111611;984000010111611;1;17/03/2026 17.28;1521;52500;20;;;
111611;984000010111611;1;17/03/2026 18.13;61;51750;458;;;
111611;984000010111611;1;17/03/2026 21.24;411;33000;94;;;
111611;984000010111611;1;17/03/2026 22.47;193;33500;45;;;
111611;984000010111611;1;18/03/2026 01.09;283;32000;74;;;
111611;984000010111611;1;18/03/2026 06.05;1188;25500;371;;;
111611;984000010111611;1;18/03/2026 09.41;523;35500;107;;;
111611;984000010111611;1;18/03/2026 13.17;96;33000;17;;;
111611;984000010111611;1;18/03/2026 14.25;1399;48500;328;;;
111611;984000010111611;1;18/03/2026 18.37;1754;50000;436;;;
111611;984000010111611;1;18/03/2026 23.13;711;34500;154;;;
111611;984000010111611;1;19/03/2026 03.29;438;27750;76;;;
111611;984000010111611;1;19/03/2026 06.54;394;34000;72;;;
111611;984000010111611;1;19/03/2026 10.38;1506;48500;250;;;
111611;984000010111611;1;19/03/2026 15.42;1447;50000;203;;;
111611;984000010111611;1;19/03/2026 20.11;1893;35000;359;;;
111611;984000010111611;1;20/03/2026 01.06;1856;36000;313;;;
111611;984000010111611;1;20/03/2026 06.16;948;35500;125;;;
111611;984000010111611;1;20/03/2026 13.02;932;38750;195;;;
111611;984000010111611;1;20/03/2026 16.52;1715;54000;203;;;
111611;984000010111611;1;21/03/2026 00.41;2337;36000;626;;;
111611;984000010111611;1;21/03/2026 06.25;354;37500;63;;;
111611;984000010111611;1;21/03/2026 07.45;688;37000;161;;;
111611;984000010111611;1;21/03/2026 13.18;1842;36500;449;;;
111611;984000010111611;1;21/03/2026 19.26;2276;38000;600;;;
111611;984000010111611;1;22/03/2026 03.44;1489;38500;314;;;
111611;984000010111611;1;22/03/2026 08.19;1106;38000;215;;;
111611;984000010111611;1;22/03/2026 13.01;934;39000;216;;;
111611;984000010111611;1;22/03/2026 16.26;904;60000;262;;;
111611;984000010111611;1;22/03/2026 19.24;1614;39000;464;;;
111611;984000010111611;1;23/03/2026 00.53;666;40000;150;;;
111611;984000010111611;1;23/03/2026 05.30;1335;40000;383;;;
111611;984000010111611;1;23/03/2026 07.58;666;39500;175;;;
111611;984000010111611;1;23/03/2026 12.16;1147;39500;241;;;
111611;984000010111611;1;23/03/2026 17.18;1782;39500;526;;;
111611;984000010111611;1;24/03/2026 02.57;2185;40000;567;;;
111611;984000010111611;1;24/03/2026 10.09;2137;40000;636;;;
111611;984000010111611;1;24/03/2026 15.35;1023;41000;282;;;
111611;984000010111611;1;24/03/2026 18.23;1310;41500;401;;;
111611;984000010111611;1;25/03/2026 00.32;1060;42000;293;;;
111611;984000010111611;1;25/03/2026 02.32;1042;42500;261;;;
111611;984000010111611;1;25/03/2026 07.51;94;42000;24;;;
111611;984000010111611;1;25/03/2026 08.17;952;42000;260;;;
111611;984000010111611;1;25/03/2026 11.56;739;42000;216;;;
111611;984000010111611;1;25/03/2026 16.17;1767;42000;500;;;
111611;984000010111611;1;25/03/2026 19.57;737;43000;124;;;
111611;984000010111611;1;25/03/2026 22.16;1220;43500;242;;;
111611;984000010111611;1;26/03/2026 04.46;1533;43500;427;;;
111611;984000010111611;1;26/03/2026 06.33;392;43500;98;;;
111611;984000010111611;1;26/03/2026 12.29;898;43000;290;;;
111611;984000010111611;1;26/03/2026 13.01;649;43000;205;;;
111611;984000010111611;1;26/03/2026 18.11;2078;43000;629;;;
111611;984000010111611;1;26/03/2026 23.16;1190;44500;349;;;
111611;984000010111611;1;27/03/2026 07.00;983;44000;273;;;
111611;984000010111611;1;27/03/2026 12.37;543;44000;160;;;
111611;984000010111611;1;27/03/2026 15.11;1164;44500;361;;;
111611;984000010111611;1;27/03/2026 18.04;339;45500;122;;;
111611;984000010111611;1;27/03/2026 20.58;271;45000;81;;;
111611;984000010111611;1;27/03/2026 22.01;941;44500;275;;;
111611;984000010111611;1;27/03/2026 23.30;112;45500;21;;;
111611;984000010111611;1;28/03/2026 03.41;1096;45500;363;;;
111611;984000010111611;1;28/03/2026 15.38;1755;44500;693;;;
111611;984000010111611;1;28/03/2026 21.23;1658;46000;490;;;
111611;984000010111611;1;29/03/2026 05.15;1067;46000;339;;;
111611;984000010111611;1;29/03/2026 13.43;1424;47000;502;;;
111611;984000010111611;1;29/03/2026 21.28;1971;46000;703;;;
111611;984000010111611;1;30/03/2026 06.54;1619;47000;558;;;
111611;984000010111611;1;30/03/2026 10.54;10;;1;;;
111611;984000010111611;1;30/03/2026 16.57;1914;47000;716;;;
111611;984000010111611;1;30/03/2026 18.56;219;48000;60;;;
111611;984000010111611;1;30/03/2026 23.49;1012;49000;295;;;
111611;984000010111611;1;31/03/2026 05.43;1081;49000;388;;;
111611;984000010111611;1;31/03/2026 08.45;571;49000;137;;;
111611;984000010111611;1;31/03/2026 16.00;1899;48500;757;;;
111611;984000010111611;1;31/03/2026 20.05;1083;49500;372;;;
111611;984000010111611;1;01/04/2026 01.32;1293;50000;422;;;
111611;984000010111611;1;01/04/2026 07.04;1131;51000;348;;;
111611;984000010111611;1;01/04/2026 08.34;210;50750;35;;;
111611;984000010111611;1;01/04/2026 11.51;1089;50500;396;;;
111611;984000010111611;1;01/04/2026 15.40;116;51000;26;;;
111611;984000010111611;1;01/04/2026 17.10;1362;51000;551;;;
111611;984000010111611;1;01/04/2026 23.08;1575;51500;622;;;
111611;984000010111611;1;02/04/2026 06.04;1154;52500;435;;;
111611;984000010111611;1;02/04/2026 11.11;1079;52000;389;;;
111611;984000010111611;1;02/04/2026 16.06;1335;52250;505;;;
111611;984000010111611;1;02/04/2026 19.00;618;53000;219;;;
111611;984000010111611;1;02/04/2026 22.52;1277;53500;471;;;
111611;984000010111611;1;03/04/2026 05.46;1248;54000;442;;;
111611;984000010111611;1;03/04/2026 08.55;768;54500;252;;;
111611;984000010111611;1;03/04/2026 09.54;24;;1;;;
111611;984000010111611;1;03/04/2026 14.48;1572;54000;598;;;
111611;984000010111611;1;03/04/2026 19.29;1260;54500;499;;;
111611;984000010111611;1;03/04/2026 21.27;481;55000;161;;;
111611;984000010111611;1;04/04/2026 05.34;1428;54500;536;;;
111611;984000010111611;1;04/04/2026 15.02;1936;54000;826;;;
111611;984000010111611;1;04/04/2026 23.13;1907;55000;825;;;
111611;984000010111611;1;05/04/2026 07.46;1605;56500;605;;;
111611;984000010111611;1;05/04/2026 11.51;248;57000;89;;;
111611;984000010111611;1;05/04/2026 12.07;781;57000;278;;;
111611;984000010111611;1;05/04/2026 16.34;1415;57500;512;;;
111611;984000010111611;1;05/04/2026 23.04;1005;57000;323;;;
111611;984000010111611;1;06/04/2026 00.55;914;57000;343;;;
111611;984000010111611;1;06/04/2026 05.57;635;57500;202;;;
111611;984000010111611;1;06/04/2026 07.16;803;57500;294;;;
111611;984000010111611;1;06/04/2026 10.07;441;57000;167;;;
111611;984000010111611;1;06/04/2026 14.49;960;58000;374;;;
111611;984000010111611;1;06/04/2026 17.55;1121;58000;463;;;
111611;984000010111611;1;06/04/2026 22.58;1080;57500;397;;;
111611;984000010111611;1;07/04/2026 00.23;165;58500;51;;;
111611;984000010111611;1;07/04/2026 04.54;1232;58000;492;;;
111611;984000010111611;1;07/04/2026 08.58;487;58500;154;;;
111611;984000010111611;1;07/04/2026 12.42;1199;58000;480;;;
111611;984000010111611;1;07/04/2026 18.05;1744;59500;813;;;
111611;984000010111611;1;08/04/2026 00.36;1398;60000;575;;;
111611;984000010111611;1;08/04/2026 05.17;811;60500;280;;;
111611;984000010111611;1;08/04/2026 11.45;1797;60000;768;;;
111611;984000010111611;1;08/04/2026 15.07;145;61500;41;;;
111611;984000010111611;1;08/04/2026 18.10;1696;62000;711;;;
111611;984000010111611;1;09/04/2026 02.59;1431;62000;525;;;
111611;984000010111611;1;09/04/2026 06.13;57;;17;;;
111611;984000010111611;1;09/04/2026 06.37;963;61500;349;;;
111611;984000010111611;1;09/04/2026 13.13;1739;61500;769;;;
111611;984000010111611;1;09/04/2026 18.16;1265;62500;558;;;
111611;984000010111611;1;09/04/2026 21.17;878;63000;335;;;
111611;984000010111611;1;10/04/2026 01.22;687;63500;270;;;
111611;984000010111611;1;10/04/2026 07.10;1690;62500;715;;;
111611;984000010111611;1;10/04/2026 15.04;1918;63500;788;;;
111611;984000010111611;1;10/04/2026 17.59;760;64500;289;;;
111611;984000010111611;1;10/04/2026 21.47;660;65000;264;;;
111611;984000010111611;1;11/04/2026 00.42;239;65000;91;;;
111611;984000010111611;1;11/04/2026 06.02;894;64500;351;;;
111611;984000010111611;1;11/04/2026 10.14;830;65000;333;;;
111611;984000010111611;1;11/04/2026 13.54;1708;66000;650;;;
111611;984000010111611;1;11/04/2026 17.01;712;66500;300;;;
111611;984000010111611;1;11/04/2026 19.43;821;67500;344;;;
111611;984000010111611;1;12/04/2026 00.11;756;67000;315;;;
111611;984000010111611;1;12/04/2026 05.42;1534;67000;593;;;
111611;984000010111611;1;12/04/2026 07.32;83;67500;5;;;
111611;984000010111611;1;12/04/2026 09.16;321;68000;105;;;
111611;984000010111611;1;12/04/2026 13.59;1584;67500;734;;;
111611;984000010111611;1;12/04/2026 18.06;1493;68000;708;;;
111611;984000010111611;1;12/04/2026 22.49;643;68500;262;;;
111611;984000010111611;1;13/04/2026 03.44;1219;68500;431;;;
111611;984000010111611;1;13/04/2026 07.55;1137;68000;447;;;
111611;984000010111611;1;13/04/2026 11.41;961;68000;379;;;
111611;984000010111611;1;13/04/2026 16.03;1415;68500;628;;;
111611;984000010111611;1;13/04/2026 21.28;596;70000;227;;;
111611;984000010111611;1;13/04/2026 23.41;958;70500;460;;;
111611;984000010111611;1;14/04/2026 05.37;33;;2;;;
111611;984000010111611;1;14/04/2026 06.30;372;68500;128;;;
111611;984000010111611;1;14/04/2026 09.42;888;68500;374;;;
111611;984000010111611;1;14/04/2026 11.56;35;;17;;;
111611;984000010111611;1;14/04/2026 13.32;859;68500;329;;;
111611;984000010111611;1;14/04/2026 15.41;1118;69000;465;;;
111611;984000010111611;1;14/04/2026 17.35;1272;70500;620;;;
111611;984000010111611;1;14/04/2026 21.15;73;71250;22;;;
111611;984000010111611;1;14/04/2026 23.49;960;70500;395;;;
111611;984000010111611;1;15/04/2026 05.24;692;71500;279;;;
111611;984000010111611;1;15/04/2026 08.05;1154;71000;483;;;
111611;984000010111611;1;15/04/2026 12.05;187;71500;78;;;
111611;984000010111611;1;15/04/2026 14.21;847;72000;353;;;
111611;984000010111611;1;15/04/2026 16.22;851;72500;423;;;
111611;984000010111611;1;15/04/2026 21.28;1164;73500;496;;;
111611;984000010111611;1;16/04/2026 05.03;1154;73000;454;;;
111611;984000010111611;1;16/04/2026 08.56;297;73000;107;;;
111611;984000010111611;1;16/04/2026 11.27;549;73000;214;;;
111611;984000010111611;1;16/04/2026 12.13;20;;1;;;
111611;984000010111611;1;16/04/2026 15.55;1459;72000;649;;;
111611;984000010111611;1;16/04/2026 19.40;1104;75500;508;;;
111611;984000010111611;1;17/04/2026 01.30;909;74000;366;;;
111611;984000010111611;1;17/04/2026 07.47;1026;74000;452;;;
113781;984000010113781;1;17/03/2026 06.42;550;31500;149;;;
113781;984000010113781;1;17/03/2026 07.38;347;31500;93;;;
113781;984000010113781;1;17/03/2026 07.51;85;31000;24;;;
113781;984000010113781;1;17/03/2026 07.55;232;31500;19;;;
113781;984000010113781;1;17/03/2026 08.47;122;32000;23;;;
113781;984000010113781;1;17/03/2026 09.44;94;32500;22;;;
113781;984000010113781;1;17/03/2026 10.40;107;32000;28;;;
113781;984000010113781;1;17/03/2026 11.52;28;;8;;;
113781;984000010113781;1;17/03/2026 13.36;248;49500;52;;;
113781;984000010113781;1;17/03/2026 14.53;410;32500;110;;;
113781;984000010113781;1;17/03/2026 16.54;321;48000;84;;;
113781;984000010113781;1;17/03/2026 19.20;831;51000;11;;;
113781;984000010113781;1;17/03/2026 19.38;361;50500;329;;;
113781;984000010113781;1;17/03/2026 21.14;490;34500;128;;;
113781;984000010113781;1;17/03/2026 23.15;519;50000;122;;;
113781;984000010113781;1;18/03/2026 01.44;160;34500;18;;;
113781;984000010113781;1;18/03/2026 15.03;855;33000;222;;;
113781;984000010113781;1;18/03/2026 15.21;210;33500;51;;;
113781;984000010113781;1;18/03/2026 17.23;1025;34500;258;;;
113781;984000010113781;1;18/03/2026 17.45;105;51250;55;;;
113781;984000010113781;1;18/03/2026 20.52;698;34500;205;;;
113781;984000010113781;1;18/03/2026 23.29;587;34500;180;;;
113781;984000010113781;1;19/03/2026 02.28;228;34500;33;;;
113781;984000010113781;1;19/03/2026 07.01;236;35000;43;;;
113781;984000010113781;1;19/03/2026 07.07;269;35000;53;;;
113781;984000010113781;1;19/03/2026 07.43;56;;20;;;
113781;984000010113781;1;19/03/2026 08.23;576;35000;161;;;
113781;984000010113781;1;19/03/2026 12.51;938;34500;221;;;
113781;984000010113781;1;19/03/2026 16.06;1258;55000;360;;;
113781;984000010113781;1;19/03/2026 16.30;281;35000;68;;;
113781;984000010113781;1;19/03/2026 21.37;1592;36000;415;;;
113781;984000010113781;1;20/03/2026 06.53;1700;36000;252;;;
113781;984000010113781;1;20/03/2026 11.50;864;36000;231;;;
113781;984000010113781;1;20/03/2026 12.10;433;36500;40;;;
113781;984000010113781;1;20/03/2026 14.39;598;36000;138;;;
113781;984000010113781;1;20/03/2026 16.19;697;54000;108;;;
113781;984000010113781;1;20/03/2026 18.16;1004;37000;708;;;
113781;984000010113781;1;20/03/2026 23.00;621;37000;181;;;
113781;984000010113781;1;21/03/2026 01.22;312;37500;85;;;
113781;984000010113781;1;21/03/2026 07.16;1031;37500;205;;;
113781;984000010113781;1;21/03/2026 07.35;316;38000;75;;;
113781;984000010113781;1;21/03/2026 11.16;971;37500;247;;;
113781;984000010113781;1;21/03/2026 17.02;1791;37500;581;;;
113781;984000010113781;1;21/03/2026 19.19;393;38500;123;;;
113781;984000010113781;1;21/03/2026 23.31;792;38500;238;;;
113781;984000010113781;1;22/03/2026 01.26;356;39000;96;;;
113781;984000010113781;1;22/03/2026 06.36;409;38500;103;;;
113781;984000010113781;1;22/03/2026 07.37;148;38500;34;;;
113781;984000010113781;1;22/03/2026 08.38;158;38500;47;;;
113781;984000010113781;1;22/03/2026 08.42;423;39000;97;;;
113781;984000010113781;1;22/03/2026 12.55;377;38500;108;;;
113781;984000010113781;1;22/03/2026 14.55;474;39500;116;;;
113781;984000010113781;1;22/03/2026 17.50;1829;39000;661;;;
113781;984000010113781;1;22/03/2026 22.31;296;40000;84;;;
113781;984000010113781;1;23/03/2026 00.14;177;40500;54;;;
113781;984000010113781;1;23/03/2026 02.56;370;40000;87;;;
113781;984000010113781;1;23/03/2026 03.05;69;40500;1;;;
113781;984000010113781;1;23/03/2026 06.37;450;40000;110;;;
113781;984000010113781;1;23/03/2026 08.16;274;40000;77;;;
113781;984000010113781;1;23/03/2026 14.01;684;39500;210;;;
113781;984000010113781;1;23/03/2026 16.07;875;40000;232;;;
113781;984000010113781;1;23/03/2026 16.24;199;40000;53;;;
113781;984000010113781;1;23/03/2026 20.41;1791;40000;655;;;
113781;984000010113781;1;24/03/2026 07.52;1156;40500;319;;;
113781;984000010113781;1;24/03/2026 16.20;1783;40000;673;;;
113781;984000010113781;1;24/03/2026 19.09;293;41500;101;;;
113781;984000010113781;1;24/03/2026 21.29;603;42500;173;;;
113781;984000010113781;1;24/03/2026 23.32;288;42500;90;;;
113781;984000010113781;1;25/03/2026 02.16;598;42500;184;;;
113781;984000010113781;1;25/03/2026 10.49;1719;42000;540;;;
113781;984000010113781;1;25/03/2026 15.59;1082;42500;319;;;
113781;984000010113781;1;25/03/2026 18.38;1168;43000;284;;;
113781;984000010113781;1;25/03/2026 23.24;424;43500;108;;;
113781;984000010113781;1;26/03/2026 02.51;869;43500;245;;;
113781;984000010113781;1;26/03/2026 08.57;560;43000;142;;;
113781;984000010113781;1;26/03/2026 14.33;877;42500;293;;;
113781;984000010113781;1;26/03/2026 16.45;1271;43500;384;;;
113781;984000010113781;1;26/03/2026 17.37;606;43500;176;;;
113781;984000010113781;1;26/03/2026 19.14;567;43500;164;;;
113781;984000010113781;1;27/03/2026 01.42;614;44000;219;;;
113781;984000010113781;1;27/03/2026 01.55;347;44000;98;;;
113781;984000010113781;1;27/03/2026 05.31;181;44000;35;;;
113781;984000010113781;1;27/03/2026 12.22;892;43000;339;;;
113781;984000010113781;1;27/03/2026 16.49;2014;44000;689;;;
113781;984000010113781;1;27/03/2026 23.17;370;44000;88;;;
113781;984000010113781;1;27/03/2026 23.25;19;;3;;;
113781;984000010113781;1;28/03/2026 07.18;285;43500;95;;;
113781;984000010113781;1;28/03/2026 07.58;421;43500;107;;;
113781;984000010113781;1;28/03/2026 15.02;770;44000;257;;;
113781;984000010113781;1;28/03/2026 17.50;1010;44000;385;;;
113781;984000010113781;1;28/03/2026 19.16;538;44500;183;;;
113781;984000010113781;1;28/03/2026 19.28;74;45500;25;;;
113781;984000010113781;1;28/03/2026 21.14;160;45500;38;;;
113781;984000010113781;1;29/03/2026 00.20;223;46000;54;;;
113781;984000010113781;1;29/03/2026 08.06;993;45000;295;;;
113781;984000010113781;1;29/03/2026 13.38;309;45500;94;;;
113781;984000010113781;1;29/03/2026 14.37;387;70000;142;;;
113781;984000010113781;1;29/03/2026 18.35;967;45000;360;;;
113781;984000010113781;1;29/03/2026 19.03;556;45500;179;;;
113781;984000010113781;1;29/03/2026 22.14;632;46000;205;;;
113781;984000010113781;1;30/03/2026 02.59;484;46500;156;;;
113781;984000010113781;1;30/03/2026 03.09;73;46500;19;;;
113781;984000010113781;1;30/03/2026 09.52;538;46500;197;;;
113781;984000010113781;1;30/03/2026 11.01;191;46500;77;;;
113781;984000010113781;1;30/03/2026 11.08;244;47500;92;;;
113781;984000010113781;1;30/03/2026 12.05;168;47000;41;;;
113781;984000010113781;1;30/03/2026 18.28;1595;46500;669;;;
113781;984000010113781;1;30/03/2026 19.00;255;47000;96;;;
113781;984000010113781;1;31/03/2026 01.17;375;47500;101;;;
113781;984000010113781;1;31/03/2026 03.29;300;48000;97;;;
113781;984000010113781;1;31/03/2026 09.55;535;47000;197;;;
113781;984000010113781;1;31/03/2026 10.45;178;48000;51;;;
113781;984000010113781;1;31/03/2026 13.05;986;48000;309;;;
113781;984000010113781;1;31/03/2026 14.23;189;47500;59;;;
113781;984000010113781;1;31/03/2026 15.22;284;48000;102;;;
113781;984000010113781;1;31/03/2026 18.29;1024;48000;456;;;
113781;984000010113781;1;31/03/2026 19.01;598;48500;247;;;
113781;984000010113781;1;01/04/2026 01.59;206;48500;70;;;
113781;984000010113781;1;01/04/2026 08.55;1575;48500;582;;;
113781;984000010113781;1;01/04/2026 13.28;179;49500;58;;;
113781;984000010113781;1;01/04/2026 13.56;214;50000;90;;;
113781;984000010113781;1;01/04/2026 14.14;150;50000;53;;;
113781;984000010113781;1;01/04/2026 14.20;131;50000;50;;;
113781;984000010113781;1;01/04/2026 15.10;159;50500;65;;;
113781;984000010113781;1;01/04/2026 15.16;172;49500;52;;;
113781;984000010113781;1;01/04/2026 18.54;1677;49500;742;;;
113781;984000010113781;1;02/04/2026 01.15;184;50500;61;;;
113781;984000010113781;1;02/04/2026 02.41;180;51000;68;;;
113781;984000010113781;1;02/04/2026 08.54;741;51000;236;;;
113781;984000010113781;1;02/04/2026 12.58;861;51000;332;;;
113781;984000010113781;1;02/04/2026 17.32;1278;51000;496;;;
113781;984000010113781;1;02/04/2026 23.14;1324;52000;575;;;
113781;984000010113781;1;03/04/2026 09.26;160;52000;52;;;
113781;984000010113781;1;03/04/2026 09.38;303;52000;124;;;
113781;984000010113781;1;03/04/2026 14.09;631;52000;252;;;
113781;984000010113781;1;03/04/2026 17.45;1571;52000;673;;;
113781;984000010113781;1;03/04/2026 22.00;1281;53500;518;;;
113781;984000010113781;1;04/04/2026 01.17;101;53500;18;;;
113781;984000010113781;1;04/04/2026 09.17;486;53500;163;;;
113781;984000010113781;1;04/04/2026 13.35;733;53000;284;;;
113781;984000010113781;1;04/04/2026 18.19;1047;53000;504;;;
113781;984000010113781;1;04/04/2026 19.36;378;54500;194;;;
113781;984000010113781;1;04/04/2026 22.25;1114;54500;435;;;
113781;984000010113781;1;04/04/2026 22.45;146;54500;73;;;
113781;984000010113781;1;05/04/2026 01.19;285;55000;73;;;
113781;984000010113781;1;05/04/2026 05.08;383;55500;128;;;
113781;984000010113781;1;05/04/2026 09.44;327;55000;127;;;
113781;984000010113781;1;05/04/2026 11.45;149;54500;57;;;
113781;984000010113781;1;05/04/2026 12.49;360;55000;153;;;
113781;984000010113781;1;05/04/2026 18.38;1388;54000;710;;;
113781;984000010113781;1;05/04/2026 20.31;512;55500;217;;;
113781;984000010113781;1;06/04/2026 01.15;619;55500;254;;;
113781;984000010113781;1;06/04/2026 09.22;463;55000;165;;;
113781;984000010113781;1;06/04/2026 09.32;726;54500;214;;;
113781;984000010113781;1;06/04/2026 11.12;128;55000;35;;;
113781;984000010113781;1;06/04/2026 13.45;245;55000;81;;;
113781;984000010113781;1;06/04/2026 13.51;473;55500;179;;;
113781;984000010113781;1;06/04/2026 18.14;225;71500;87;;;
113781;984000010113781;1;06/04/2026 19.10;1161;55000;521;;;
113781;984000010113781;1;06/04/2026 21.17;921;55500;424;;;
113781;984000010113781;1;06/04/2026 23.47;214;56500;56;;;
113781;984000010113781;1;07/04/2026 00.15;193;57000;74;;;
113781;984000010113781;1;07/04/2026 07.43;486;56000;173;;;
113781;984000010113781;1;07/04/2026 08.09;414;57000;155;;;
113781;984000010113781;1;07/04/2026 08.24;157;57000;56;;;
113781;984000010113781;1;07/04/2026 08.30;63;56500;14;;;
113781;984000010113781;1;07/04/2026 13.23;710;56500;226;;;
113781;984000010113781;1;07/04/2026 19.23;1445;56000;650;;;
113781;984000010113781;1;07/04/2026 21.38;1381;57000;481;;;
113781;984000010113781;1;08/04/2026 03.33;633;58000;210;;;
113781;984000010113781;1;08/04/2026 11.30;896;57500;391;;;
113781;984000010113781;1;08/04/2026 12.34;93;57500;24;;;
113781;984000010113781;1;08/04/2026 12.38;165;58500;62;;;
113781;984000010113781;1;08/04/2026 12.43;71;58500;25;;;
113781;984000010113781;1;08/04/2026 13.10;90;59500;32;;;
113781;984000010113781;1;08/04/2026 19.34;1494;57500;668;;;
113781;984000010113781;1;08/04/2026 22.58;1218;58500;415;;;
